STATE	COUNTY	FIPS	STCTY	AREA_KM	Bailey_Eco	USDA_FRR	Lon	Lat	Brl1992	Bkw1992	Crn1992	Oat1992	Pnt1992	Ptt1992	Pls1992	Ric1992	Rye1992	Sgm1992	Soy1992	Swt1992	Wht1992	Cat1992	Swn1992	Ckn1992	Tky1992	Brl2002	Bkw2002	Crn2002	Oat2002	Pnt2002	Ptt2002	Pls2002	Ric2002	Rye2002	Sgm2002	Soy2002	Swt2002	Wht2002	Cat2002	Swn2002	Ckn2002	Tky2002	Brl2012	Bkw2012	Crn2012	Oat2012	Pnt2012	Ptt2012	Pls2012	Ric2012	Rye2012	Sgm2012	Soy2012	Swt2012	Wht2012	Cat2012	Swn2012	Ckn2012	Tky2012	Brl2017	Bkw2017	Crn2017	Oat2017	Pnt2017	Ptt2017	Pls2017	Ric2017	Rye2017	Sgm2017	Soy2017	Swt2017	Wht2017	Cat2017	Swn2017	Ckn2017	Tky2017	Hmn1992	Hmn2002	Hmn2012	Hmn2017
WI	Monroe County	55081	25_810	2355.08687783964	Eastern Broadleaf Forest (Continental)	Northern Crescent	-90.61793388	43.94568783	0.000425555789597	0.0	0.129712644524108	0.014052526148517	0.0	5.033061115e-06	7.32093277e-07	0.0	0.000178918654233	0.000139896424723	0.005613245426416	0.0	0.000647237591667	33.9965451730564	4.96108003306285	2.09205216969016	3.530531121533e-05	0.000536916385475	0.0	0.100728563828447	0.009391132586829	0.0	1.9301165519e-05	2.582162259e-06	0.0	0.000105347212355	3.7931910835e-05	0.025916074670762	0.0	0.000821207099523	30.7512357322582	0.987338922091244	0	0.0531509013803851	0.000343669926387	0.0	0.087331683343932	0.004969467135562	0.0	6.873398528e-06	6.873398528e-06	0.0	0.000470827799151	0.0	0.03690499504511	0.0	0.000872921613024	29.2592178438914	0.572802648043917	3.28905063880519	0.194048043110453	0.000405364086101	0.0	0.081329423843555	0.002944158117708	0.0	2.479291046e-06	1.239645523e-06	0.0	0.000276440951684	0.0	0.030965105525145	0.0	0.00093965130662	20.9181719880044	0.207074218953417	3.54017270479977	0.040128287992452	0.0629470256275463	0.0715007997649417	0.0768705337118654	0.0785527639627577
WI	Oconto County	55083	25_830	2638.01196759014	Laurentian Mixed Forest	Northern Crescent	-88.26894427	45.02636101	0.000420330033525	0.0	0.109099024090944	0.009558032988376	0.0	4.28511044e-06	0.006599172341803	0.0	0.000393687586817	1.7549985499e-05	0.002645013051024	0.0	0.006097209299692	20.7755901934776	5.3699979788177	2.10545105282123	0.0	0.000352176878471	0.0	0.078537482645115	0.00349108733763	0.0	4.978942719e-06	0.00755236273229	0.0	0.000268099237212	3.8557919e-08	0.018010379524829	0.0	0.008726992505715	20.1183907287298	0.441674606481456	0	0.056769974706397	0.000767028868601	0.0	0.070678642126146	0.001735019300776	0.0	0.0	0.004982619530435	0.0	0.000165678235618	0.0	0.030935808328432	0.0	0.007915737923967	20.6803459083003	0.202804235376175	0.289232956246658	0.0178164468462361	0.0	0.0	0.063297319658441	0.00060310069547	0.0	0.0	0.002771003195403	0.0	9.6713444859e-05	0.0	0.025166142353857	0.0	0.004287991611396	12.619961869982	0.161649794581241	0.191992696221906	0.046454176848098	0.0463674926838018	0.0559275453274637	0.0577591732039515	0.0575735559735872
WI	Oneida County	55085	25_850	3201.14075743136	Laurentian Mixed Forest	Northern Crescent	-89.52173499	45.70574813	4.45263211e-07	0.0	0.000174156596195	0.00152553350681	0.0	0.002299897116233	0.000984896282519	0.0	3.0936936e-08	2.2888444e-08	4.9946199e-08	0.0	5.293880096e-06	0.403515847371683	0.139820918007531	0.0003343385097115	0.0177795210999986	6.09368213e-07	0.0	0.000282631567125	0.002095196188235	0.0	0.002507090008333	1.64980469e-07	0.0	8.0836780987e-05	0.0	1.605725247e-06	0.0	3.37651951e-07	0.428697726650321	0.0450012965925062	0	0.0071944556858531	0.0	0.0	0.0	0.0	0.0	0.0	1.264193916e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.188057959838934	0.0146822659675724	0.138700555097287	0.005310606839424	6.9910461795e-05	0.0	0.0	0.000396454264359	0.0	0.0	8.84942554e-07	0.0	0.0	0.0	0.00041680794311	0.0	0.0	0.214300396674408	0.013776454071926	0.0	0.0	0.040047589069949	0.0466162074045264	0.0454076624749338	0.0445442355011768
WI	Outagamie County	55087	25_870	1664.40728971335	Laurentian Mixed Forest	Northern Crescent	-88.46543338	44.41598749	0.001103802842742	0.0	0.317133077154837	0.026757772122157	0.0	2.05965138e-07	0.001740373737132	0.0	0.000896800313611	5.0148452125e-05	0.032256017054475	0.0	0.015552758555713	56.731195993492	20.9991256292362	0.000146386738901	1.061365643105e-06	0.000657059683986	3.228955e-09	0.194043377106785	0.008683839298997	0.0	0.0	0.001665380415003	0.0	0.000429011763201	2.1680541e-08	0.103051844722891	0.0	0.021746164328232	51.9442091055292	7.19915362862229	0	0.070683032703238	0.000734286934338	0.0	0.15075008018514	0.003812456665704	0.0	0.0	9.725654759e-06	0.0	8.9962306525e-05	0.0	0.138038649414541	0.0	0.017588846632462	59.7263666257558	1.23347212709794	0.636262534143552	0.0360488687900702	0.000130526467439	0.0	0.144115142875574	0.001545433374475	0.0	1.740352899e-06	1.5663176093e-05	0.0	0.0	0.0	0.110768240974322	0.0	0.008089160275404	38.2533941710998	0.727214865974859	0.805053949795941	0.015481806726845	0.341631035591319	0.401992079793333	0.430137555162809	0.451786424607333
WI	Ozaukee County	55089	25_890	605.581661900494	Eastern Broadleaf Forest (Continental)	Northern Crescent	-87.95060019	43.38516281	0.001425673182203	0.0	0.197198251033968	0.029832930753933	0.0	0.000517487691014	0.002033878094778	0.0	0.0	0.000424735506125	0.034195900342292	0.0	0.024755003250241	33.5791288085283	13.0040973506416	82.0244617374822	4.891972032595e-06	0.002085063166519	0.0	0.117701561051953	0.013340189911002	0.0	0.000205650746476	0.007527269412013	0.0	8.2099294e-08	0.000219084639959	0.059893991521014	0.0	0.028142748770383	33.8971996867826	2.21013428465667	0	0.0918582315147234	0.0	0.0	0.066585470099108	0.007805281922497	0.0	7.3508648243e-05	0.004844888179632	0.0	0.0	0.0	0.067788338888534	0.0	0.028708468440964	30.5045564656405	0.234485303855334	0.264208793076544	0.0	0.0	0.0	0.07653734858058	0.002758847847755	0.0	3.4059849972e-05	0.000929347334958	0.0	0.0	0.0	0.055352121897818	0.0	0.013190893324981	31.7669676919803	0.174338984721893	0.0	0.0	0.486690936348983	0.558687835001672	0.577131449912318	0.591017620848667
WI	Brown County	55009	25_90	1388.48080624224	Laurentian Mixed Forest	Northern Crescent	-88.00412205	44.45242615	0.00167500298053	0.0	0.257727247815759	0.04218700744469	0.0	1.8877803e-08	0.001057497189634	0.0	0.00027325105686	0.000523216145716	0.015189992237855	0.0	0.019896108212114	63.9071422171912	4.0407556534273	0.69187599002562	0.0	0.001680936895332	2.916113e-09	0.165216403630692	0.015928022158558	0.0	6.8903127e-08	0.000695056057235	0.0	1.379490759e-06	1.53827425e-07	0.061615102180092	0.0	0.028414653811612	77.7852131842399	1.74656898711842	0	0.0210929088918169	0.000545029730216	5.8291949756e-05	0.088764066490579	0.007373931644103	0.0	5.8291949756e-05	0.000151559069365	0.0	0.0	0.000582919497558	0.050705252495045	0.0	0.031090011402233	88.5032039676327	0.599216061367013	0.679159550323301	0.170690152096166	0.000177214960975	0.0	0.134016208134772	0.003256585518147	0.0	1.2509291363e-05	3.3358110301e-05	0.0	0.0	0.0	0.06146023334793	2.084881894e-06	0.015911818613637	64.6402720177224	0.451817315370547	4.14930063625357	2874.53697740913	0.567151697412339	0.67565123287771	0.724280307985507	0.762915430528447
WI	Pepin County	55091	25_910	638.336973206057	Eastern Broadleaf Forest (Continental)	Northern Crescent	-91.99994203	44.58359105	0.000798417056009	0.0	0.180508976244813	0.021928078490971	0.0	1.978874e-09	3.534493674e-06	0.0	0.001421618707134	4.4592178188e-05	0.048010291977743	0.0	0.00030282407747	37.2545067198211	11.6043129713628	0.0935521371130773	0.0198835479560913	0.001004261516618	0.0	0.169904308383533	0.011545750844697	0.0	1.3181304e-08	2.1997404482e-05	0.0	0.001234978623838	2.26371449e-07	0.063331095011256	0.0	4.863394652e-06	39.8246640103354	0.813076675711232	0	0.166413633532412	0.0	0.0	0.154954861656199	0.004501184509283	0.0	1.2679392984e-05	0.0	0.0	0.002041382270407	0.0	0.076038319724427	0.0	0.0	44.4248119571885	0.090861100695287	5.44383318820894	0.0156657070163095	0.000733093200012	0.0	0.129051554802126	0.000932204933349	0.0	1.8101066667e-05	0.0	0.0	0.003050029733384	0.0	0.076363875001258	0.0	0.0	30.7017592904244	0.042492236780162	2.1816408936341	0.087220907075069	0.045055311748759	0.0471410292477698	0.0472995184531483	0.0459365112868935
WI	Pierce County	55093	25_930	1530.79950730828	Eastern Broadleaf Forest (Continental)	Northern Crescent	-92.42186669	44.71950339	0.003162893205447	3.31847988e-07	0.23003358495566	0.033455206721772	0.0	0.0	9.94066127e-06	0.0	7.3322232559e-05	0.000232412593933	0.0282093303896	0.0	0.002533983309287	42.54614622937	18.633765227289	0.909183187018264	0.094980909104346	0.003384558116945	0.0	0.176848680415101	0.018491578197329	0.0	7.900641055e-06	2.4066549036e-05	0.0	5.8205650821e-05	0.000263274715923	0.065931193334089	0.0	0.00140094267224	33.0966960907118	4.22642285464464	0	0.0863687496407159	0.001234573735969	0.0	0.19241109255895	0.009905669783032	0.0	3.4367148967e-05	0.000335740609139	0.0	0.0	0.0	0.082777243727324	0.0	0.000629183188781	30.8257219673229	0.619937487221056	0.415469169517997	0.0339691773819621	0.000312500295391	0.0	0.143804729305156	0.002876508743121	0.0	1.8825319e-06	0.0	0.0	0.000519578804386	0.0	0.078249320953254	0.0	0.0	21.7115025887454	1.07224762640195	0.071638236210802	0.224218375672771	0.0866166830168952	0.0992582486747677	0.108716954130818	0.111072377988096
WI	Polk County	55095	25_950	2470.34662102422	Laurentian Mixed Forest	Northern Crescent	-92.44031993	45.46152175	0.000946937573535	0.0	0.115013640048812	0.010858923687923	0.0	2.748106513e-06	0.002049473806903	0.0	0.000208491769156	0.0004053869635	0.011230256761966	0.0	0.002138154003875	24.4203596451778	4.57950208534548	1.58472905432646	0.407857266870169	0.000825080364789	0.0	0.095612524526719	0.004078495463941	0.0	4.288869418e-06	0.003199860780169	0.0	4.55618698e-07	1.9910331e-08	0.033975491788884	0.0	0.002786109341195	19.6830062948572	0.0014941821508426	0	55.5138484232112	0.001094301601388	0.0	0.103547469943299	0.002342591751474	0.0	9.8290563e-06	0.005227419775492	0.0	0.000945227580839	0.0	0.040644785976098	0.0	0.002006765661228	17.3315759155485	0.750097166215317	0.988120443999973	114.873758032524	0.00033859443861	0.0	0.076741162661112	0.000805025553023	0.0	1.8426908224e-05	0.003751027505286	0.0	0.00133364748269	9.6741268174e-05	0.042712421580764	0.0	0.000651851878413	12.5448579486435	0.073138733077775	0.670485817631273	0.0	0.0569631409971982	0.0697455722502608	0.0723338380374511	0.0710904875738578
WI	Portage County	55097	25_970	2130.88243750629	Eastern Broadleaf Forest (Continental)	Northern Crescent	-89.50142325	44.47603788	0.000452516500317	0.0	0.123872560582938	0.011216564645864	0.0	0.040946839065499	0.028499127080067	0.0	0.004802283554936	0.000156371178445	0.001486223470536	0.0	0.000660920629263	20.0329429294719	8.90003859744981	4.41621757544129	4.58536390149e-06	0.000627437929493	0.0	0.130046887389407	0.006786770373881	0.0	0.048378491359737	0.032652327336994	0.0	0.00243348737652	0.000151939643148	0.01823412674055	0.0	0.000629657352289	20.5230401301668	2.19944105990238	0	0.0338267879445067	0.000991355635773	0.0	0.065921351481444	0.004352848883509	0.0	0.042123118776711	0.043289196095417	0.0	0.001188867103436	0.0	0.023171513624646	0.0	0.000336149324774	23.3368106680702	1.18777082932917	2.6862110735205	0.0	0.0	0.0	0.100997338561434	0.001516868045838	0.0	0.03756047742152	0.028941353440379	0.0	0.000890837455747	0.0	0.028423961564403	0.0	0.000673560027516	13.8433918893978	2.11607187798862	2.39794634318216	0.018456066173386	0.116614867156856	0.128463417156295	0.133038373869817	0.134010718343592
WI	Price County	55099	25_990	3311.53250268174	Laurentian Mixed Forest	Northern Crescent	-90.36127229	45.6802947	0.000337224144952	0.0	0.003459848629378	0.001799533669857	0.0	2.13260532e-07	9.134718e-08	0.0	2.4467348e-08	5.4171707582e-05	3.28054678e-07	0.0	5.400179824e-06	3.93791566642589	0.060913603547941	0.0005314415253313	3.66589805753e-06	0.000378101754099	0.0	0.005585512472251	0.001417884895613	0.0	2.42350543e-07	1.454112e-09	0.0	3.48387e-08	0.0	0.000459293341895	0.0	8.3242947e-08	4.07071762625242	0.0318813027458321	0	0.0135914405098578	0.000172309236273	0.0	0.003385082159403	0.000967864646299	0.0	1.222051321e-06	0.0	0.0	8.3099489834e-05	0.0	0.0	0.0	0.0	4.60844034828022	0.0495238986382751	0.273287367485293	0.0205342994354306	5.1350009305e-05	0.0	0.002921815529464	0.000337198394437	0.0	8.55833488e-07	8.55833488e-07	0.0	0.0	0.0	0.000145491693031	0.0	0.0	2.62151691001066	0.032356573671477	0.125831119833522	0.0	0.0190636150041788	0.0188326518434492	0.0172440172709695	0.0163507158305983
ME	Franklin County	23007	2_70	4517.83116790208	Laurentian Mixed Forest	Northern Crescent	-70.44446617	44.97438684	7.794678e-09	0.0	0.002322703168581	1.1989573e-08	0.0	5.3168276987e-05	4.931542092e-06	0.0	0.0	1.7934296926e-05	0.0	0.0	1.6424497367e-05	1.20841123688366	3.370617269046e-05	0.0256905447343273	5.137013211635e-05	1.1692017e-08	0.0	0.000171500698221	0.0	0.0	2.74466594e-07	8.957989755e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.901178195624455	0.0296995648464778	0	0.0296757266127957	0.0	0.0	0.0	0.0	0.0	5.374520454e-06	3.583013636e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.795071764859358	0.168222311050375	0.164680788712527	0.0106245670137911	0.0	0.0	0.000117486574875	0.0	0.0	6.350625669e-06	5.080500535e-06	0.0	0.0	0.0	0.0	6.35062567e-07	0.0	0.481295842369727	0.027933048562703	0.297220190886294	0.049589007560754	0.0259834902036845	0.0268890775012931	0.0275277367590439	0.0266920157387333
ME	Hancock County	23009	2_90	4366.95291724621	Laurentian Mixed Forest	Northern Crescent	-68.35222734	44.67516139	6.5987941e-08	0.0	3.3929062563e-05	1.1199287779e-05	0.0	5.950030385e-06	1.0612228921e-05	0.0	2.3025715e-08	3.2285141e-08	1.35161e-10	0.0	3.0741582067e-05	0.119999227409702	0.0276671816100636	2.008948724858e-05	0.0535586776845699	9.8981912e-08	0.0	2.876332008e-06	1.9411566109e-05	0.0	8.594068036e-06	1.9376829268e-05	0.0	2.3981139e-08	0.0	2.02742e-10	0.0	4.6111098064e-05	0.133062028631153	0.0535771573707129	0	0.0115440643769823	0.0	0.0	0.0	0.0	0.0	1.2973823728e-05	1.2047122033e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.11816019310896	0.0471724801947455	0.239526282930474	0.0	0.0	0.0	1.1887285433e-05	0.0	0.0	4.622833224e-06	1.1226880686e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.060380086318151	0.045203470027372	0.328173928610273	2.78058456966208	0.043505909643341	0.630376999373482	0.654916490414891	0.0505403610855851
MA	Barnstable County	25001	3_10	1109.52281013295	Eastern Broadleaf Forest (Oceanic)	Northern Crescent	-70.29752852	41.72747546	0.0	0.0	0.000595147473384	0.0	0.0	1.495965954e-05	2.224472e-09	0.0	0.0	2.92262e-10	0.0	0.0	5.84525e-10	9.762283186837e-05	0.0001522608359337	0.0001867256530978	0.0	0.0	0.0	7.8620684878e-05	0.0	0.0	2.224472e-09	3.336708e-09	0.0	0.0	0.0	0.0	0.0	0.0	7.618538585637e-05	0.0001258213187737	0	0.0	0.0	0.0	0.0	0.0	0.0	2.9179121927e-05	3.6473902409e-05	0.0	0.0	0.0	0.0	3.647390241e-06	0.0	0.0	0.0477682833701395	0.0	0.406481052828443	0.0	0.0	0.0	0.0	0.0	2.7260985641e-05	2.1808788513e-05	0.0	0.0	0.0	0.0	5.452197128e-06	0.0	0.052543376345669	0.074773266338067	0.074099633307995	0.278210441420017	0.680607492298845	1.64436343841481	1.57518114018206	0.778997492558533
MA	Franklin County	25011	3_110	1876.29233705748	Laurentian Mixed Forest	Northern Crescent	-72.59087956	42.5828543	6.49994e-10	0.0	0.022788912276974	1.7321910088e-05	0.0	0.001835841853339	8.8945223531e-05	0.0	4.7320948495e-05	8.678484771e-06	2.0781944e-08	0.0	4.99995e-10	6.9526887226142	0.422336067385068	6.88435635623088	0.17115192855475	0.0	0.0	0.008013746563867	7.6733331e-08	0.0	0.002542161596371	0.000133417835297	0.0	3.149969e-09	0.0	3.1172916e-08	0.0	0.0	4.77023778236885	0.0776839008221439	0	0.0001974892402405	0.0	0.0	0.001244496773934	0.0	0.0	0.002424288342985	1.2941040977e-05	0.0	0.0	0.0	0.0	6.470520488e-06	0.0	3.06242256950811	0.135373361060839	0.116186585477356	0.0479669389585825	0.0	0.0	0.005919331923441	0.0	0.0	0.001831000011793	2.3861859407e-05	0.0	0.0	0.0	0.0	7.953953136e-06	0.0	2.43638779368929	0.231138435412924	0.849079966822987	0.171781456250762	0.151174183445792	0.154773875179444	0.153928410943016	0.152280618400589
IA	Adair County	19001	31_10	1479.91162564779	Prairie Parkland (Temperate)	Heartland	-94.47214917	41.3299018	3.4966668116e-05	0.0	0.290367793469044	0.014230786051038	0.0	9.12194262e-07	0.0	0.0	0.0	0.000264149373025	0.178611074464467	0.0	0.000429393370711	38.5398233870343	105.877098101596	0.681927548268927	0.0	0.0	0.0	0.299056194650938	0.008214658643108	0.0	0.0	0.0	0.0	0.0	1.009317856e-06	0.28065402406924	0.0	2.658405349e-06	36.0648183748772	19.4917096886743	0	0.0578754211949764	0.0	0.0	0.278115368979032	0.002649759525497	0.0	1.367264977e-05	0.0	0.0	0.0	0.0	0.273078364803629	0.0	0.0	27.9935634547544	24.5906575563729	0.354750912758301	0.0	0.0	0.0	0.027871317626495	0.000818374115268	0.0	0.0	0.0	0.0	0.0	0.0	0.029774869749722	0.0	0.0	14.5921721854978	26.5173186458074	0.071642337064493	0.033534710966359	0.0229941964256603	0.0220371309936634	0.0209870927381024	0.0192807805728156
IA	Jefferson County	19101	31_1010	1133.21106363339	Prairie Parkland (Temperate)	Heartland	-91.9494156	41.03118784	1.4240789317e-05	0.0	0.261876668395529	0.008444400707177	0.0	2.004709e-09	8.348018e-09	0.0	0.0	0.000399250343901	0.188916983238633	0.0	0.006226436686495	22.1058543846763	172.590642154806	0.0128006872555041	0.0395268830650122	0.0	0.0	0.215909039431959	0.005435570475333	0.0	0.0	1.2522027e-08	0.0	0.0	7.1188385767e-05	0.200928324959456	0.0	0.009735765470532	18.2314961448656	51.1805294026723	0	0.0147973445076684	0.0	0.0	0.220900406106134	0.001596302464223	0.0	7.142292905e-06	7.142292905e-06	0.0	0.0	0.0	0.193391864983293	0.0	0.002003413159797	15.3625397409922	34.524901190567	0.0	0.0	0.0	0.0	0.192593301295083	0.000151053569643	0.0	5.394770344e-06	2.697385172e-06	0.0	0.0	0.0	0.170010792633424	2.697385172e-06	0.000480134560652	8.79963207113291	55.1313412740204	0.047324183991095	0.0	0.0582442207139333	0.0576049978260949	0.0600904654652346	0.065061400743514
IA	Johnson County	19103	31_1030	1614.65834257764	Prairie Parkland (Temperate)	Heartland	-91.58858549	41.67151481	4.5076978036e-05	0.0	0.298827119103509	0.019827312865805	0.0	6.169374656e-06	2.0050937467e-05	0.0	3.54061725e-05	0.000146604556645	0.143606005618637	0.0	0.00209797896279	24.1171339305774	226.1668175092	286.947416689957	108.000410037674	6.7487512458e-05	0.0	0.265018983012936	0.01164447117316	0.0	8.788159478e-06	3.0076406201e-05	0.0	0.000432638570339	1.08645949e-07	0.223289699379992	0.0	0.002296804491111	21.3289644538667	84.3487957715034	0	12.2262557155061	8.270880878e-05	0.0	0.343364366484649	0.006418704826803	0.0	1.2531637694e-05	7.518982616e-06	0.0	0.0	0.0	0.251873386009203	0.0	0.001634125555281	22.9410761541454	78.7584572207322	0.196326363070752	12.1369329245935	0.0	0.0	0.224061443645528	0.001351778130907	0.0	0.0	1.874865646e-06	0.0	0.000301853369037	0.0	0.201898656841852	0.0	0.000733072467662	13.276472332382	42.0133612542159	55.6261813869019	0.01714169230199	0.240900813264329	0.288091508593262	0.328886176489811	0.37424978704013
IA	Jones County	19105	31_1050	1488.41201847854	Eastern Broadleaf Forest (Continental)	Heartland	-91.13228192	42.12129643	1.0228954e-08	0.0	0.421028776747619	0.020563744743754	0.0	2.5546118e-08	5.1127173e-08	0.0	2.75926011e-07	0.000117395173332	0.122146918167103	0.0	0.000360085835752	43.027598297322	307.675126767196	0.0037133112038756	5.18574553e-09	0.0	0.0	0.337727210140143	0.005167752535753	0.0	3.576437e-08	7.669076e-08	0.0	1.43078718e-07	2.45262274e-07	0.216935386873852	0.0	3.2341e-11	38.3704347577542	65.1161678140705	0	0.0461476652883647	0.0	0.0	0.420974725478134	0.001245262118096	0.0	5.437825843e-06	8.156738765e-06	0.0	0.0	0.0	0.17331982310071	0.0	0.000339864115201	41.950077817717	47.2866377899479	0.429988465595848	0.0147808535047739	0.0	0.0	0.331134453817666	0.000664518981024	0.0	2.019814532e-06	0.0	0.0	0.000232278671179	0.0	0.165160234280638	0.0	0.0	33.2998931911878	54.2384132402999	1.62010002096248	0.0	0.0528654728520879	0.0551465949354569	0.0561416969295592	0.0560574123344303
IA	Keokuk County	19107	31_1070	1505.09310996805	Prairie Parkland (Temperate)	Heartland	-92.17951069	41.33607636	5.01804111e-07	0.0	0.315546054454698	0.006943314322931	0.0	8.9435239578e-05	2.926501e-09	0.0	0.0	0.000141199338036	0.166832619991765	0.0	0.002224637652897	20.6391040812314	254.130201891988	0.0	0.0	6.61142872e-07	0.0	0.277235447373012	0.003823798250801	0.0	0.0	4.389751e-09	0.0	1.061645e-09	5.6890884e-08	0.254691148250208	0.0	0.001497749886119	19.8902575389979	105.825949436205	0	0.0	0.0	0.0	0.28743046960181	0.000559266021302	0.0	0.0	0.0	0.0	0.0	0.0	0.212789965989591	0.0	0.000822766358261	17.8327837807787	160.130956951305	0.0	0.0338849468263886	0.0	0.0	0.226558093107135	0.000400282888229	0.0	0.0	0.0	0.0	8.895175294e-05	0.0	0.192447117485438	0.0	0.000475083225929	14.8637712435932	115.724005634985	0.035967988490244	0.0	0.0312537330785781	0.0304632490843363	0.0282262302636684	0.0272663556014346
IA	Kossuth County	19109	31_1090	2550.73663723667	Prairie Parkland (Temperate)	Heartland	-94.20697776	43.20533202	1.3412362513e-05	0.0	0.495520399512035	0.0050999717072	0.0	4.69740546e-07	3.2161449266e-05	0.0	0.0	0.00021516418611	0.362812858028351	0.0	7.118424934e-06	13.3396894201403	167.489266487101	31.1259738409753	0.0	0.0	0.0	0.46815711734478	0.001619564207607	0.0	0.0	4.5139641793e-05	0.0	4.3347214e-08	8.995554e-09	0.393604049735662	0.0	4.358740921e-06	12.4319133876973	167.979478572997	0	0.0282854712645964	0.0	0.0	0.514802657357756	0.00054894514129	0.0	1.586546651e-06	0.0	0.0	0.0	0.0	0.344815289516033	0.0	0.0	11.5405877542461	238.925881685783	0.0	0.0	0.0	0.0	0.358668674445901	0.003059711903031	0.0	0.0	0.0	0.0	0.0	0.0	0.257072568458601	0.0	0.0	7.35028885847939	170.657818646115	0.159745323584479	0.009161022141045	0.02949489260096	0.0264471975334084	0.0245909755109676	0.0237009408489255
IA	Benton County	19011	31_110	1864.29181610774	Eastern Broadleaf Forest (Continental)	Heartland	-92.06587659	42.07999277	3.9837658375e-05	0.0	0.402207065111698	0.013463356537256	0.0	1.45685004e-06	1.3031852506e-05	0.0	8.6273054e-08	9.2856135401e-05	0.294066485301521	0.0	0.000235010917292	33.7712765255196	168.573611388923	206.112155849327	0.0277706361542795	0.0	0.0	0.358125692825375	0.003451407981155	0.0	1.4393144e-08	1.9547778759e-05	0.0	6.5153520977e-05	7.6687159e-08	0.331328331727635	0.0	5.6994925e-08	19.5880265139466	47.4509034235516	0	0.0327980352563675	0.0	0.0	0.427374278206977	0.000933411246535	0.0	1.5195066804e-05	1.3024342975e-05	0.0	0.0	0.0	0.332222769879995	0.0	0.000121560534432	21.3748725686072	75.4592166229142	0.0	0.0193102816247771	0.0	0.0	0.29902018519508	0.000705148754959	0.0	1.613612712e-06	6.454450846e-06	0.0	0.000109725664387	0.0	0.266405845068682	0.0	0.0	6.68673617895094	99.5633884248091	0.19777108794035	0.0	0.0486861808698894	0.0560664913161743	0.056596137213466	0.0556909636922749
IA	Lee County	19111	31_1110	1396.96243612864	Prairie Parkland (Temperate)	Heartland	-91.4788727	40.64177007	9.590234838e-06	0.0	0.257495436403417	0.003306511252788	0.0	5.752922569e-06	4.967475701e-06	0.0	0.000466143458659	0.000115564372755	0.175877775889138	0.0	0.009584500717311	21.5567509016292	177.567095439522	1.28520316581657	0.001635511879741	0.0	0.0	0.234411491634369	0.002351230413232	0.0	0.0	5.824243285e-06	0.0	6.5819334e-07	0.0	0.212235074939316	0.0	0.003501778662472	15.9882237527568	60.0673602253204	0	0.0137025325225333	0.0	0.0	0.213278584038472	0.000880658076249	0.0	0.0	0.0	0.0	0.0	0.0	0.181204089892974	0.0	0.004672702226941	15.0970415915021	52.7000569922417	0.219046691654689	0.0586987866526025	0.0	0.0	0.155577357487029	8.58327478e-05	0.0	1.3205038123e-05	0.0	0.0	0.0	0.0	0.140781112270092	0.0	0.001745265871937	10.7832367112977	53.3652748017707	0.501419419397644	0.0	0.112070166836697	0.107067315468267	0.103872097693334	0.0991183784107743
IA	Linn County	19113	31_1130	1869.47157800646	Eastern Broadleaf Forest (Continental)	Heartland	-91.59959464	42.07917368	4.334601848e-06	0.0	0.324016873684461	0.014686269316784	0.0	1.0777257487e-05	2.1557731863e-05	0.0	0.000116379683526	0.000138714794865	0.192668655510257	0.0	0.0003299761241	23.0520043874313	123.898473816467	1.66552455689018	0.0077967849173937	4.880081e-09	0.0	0.283046094664943	0.004443509915946	0.0	1.5087151597e-05	3.2336597794e-05	0.0	6.0399812134e-05	0.000103446358323	0.243900428219218	0.0	1.65979038e-07	17.5903171402082	35.0264368657276	0	0.037110750799845	0.0	0.0	0.346543996009949	0.003539299844312	0.0	3.6800059543e-05	1.7317675079e-05	0.0	6.7105990932e-05	0.0	0.217187457296451	0.0	0.0	16.0633626920518	47.4508417478029	0.266385435252696	0.0331644517785037	0.0	0.0	0.235224702999745	0.000598609842219	0.0	1.7700828668e-05	8.045831213e-06	0.0	0.000222064941468	0.0	0.171155749053633	0.0	0.0	12.2443217966662	26.6517686728591	0.521694872121135	0.0	0.365324108886053	0.424246313885639	0.457828935761691	0.485705499157321
